2024-11-14 12:54:10.725 MSK [10028] СООБЩЕНИЕ:  система БД была выключена: 2024-11-14 12:53:30 MSK
2024-11-14 14:54:10.283 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 14:54:10.615 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.326 сек., синхр.=0.003 сек., всего=0.333 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=2 kB, ожидалось=18 kB; lsn=0/204E0F0, lsn redo=0/204E0B8
2024-11-14 14:58:11.303 MSK [26252] ВАЖНО:  пользователь "postgres" не прошёл проверку подлинности (по паролю)
2024-11-14 14:58:11.303 MSK [26252] ПОДРОБНОСТИ:  Подключение соответствует строке 117 в "C:/Program Files/PostgreSQL/16/data/pg_hba.conf": "host    all             all             ::1/128                 scram-sha-256"
2024-11-14 14:58:11.336 MSK [1000] ВАЖНО:  пользователь "postgres" не прошёл проверку подлинности (по паролю)
2024-11-14 14:58:11.336 MSK [1000] ПОДРОБНОСТИ:  Подключение соответствует строке 117 в "C:/Program Files/PostgreSQL/16/data/pg_hba.conf": "host    all             all             ::1/128                 scram-sha-256"
2024-11-14 14:59:10.625 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 14:59:10.961 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.328 сек., синхр.=0.003 сек., всего=0.336 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=3 kB, ожидалось=17 kB; lsn=0/204ED08, lsn redo=0/204ECD0
2024-11-14 15:29:10.990 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 15:29:11.319 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.322 сек., синхр.=0.003 сек., всего=0.330 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=3 kB, ожидалось=15 kB; lsn=0/204F9F0, lsn redo=0/204F9B8
2024-11-14 15:38:33.295 MSK [7560] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 15:38:33.295 MSK [7560] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 15:38:33.295 MSK [7560] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 15:39:10.326 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 15:39:10.657 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.323 сек., синхр.=0.003 сек., всего=0.331 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=3 kB, ожидалось=14 kB; lsn=0/20506F0, lsn redo=0/20506B8
2024-11-14 15:48:14.425 MSK [29668] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 15:48:14.425 MSK [29668] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 15:48:14.425 MSK [29668] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 15:49:10.680 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 15:49:11.009 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.321 сек., синхр.=0.003 сек., всего=0.329 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=3 kB, ожидалось=13 kB; lsn=0/2051408, lsn redo=0/20513D0
2024-11-14 15:55:19.761 MSK [7604] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 15:55:19.761 MSK [7604] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 15:55:19.761 MSK [7604] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 15:59:10.018 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 15:59:10.348 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.324 сек., синхр.=0.003 сек., всего=0.331 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=3 kB, ожидалось=12 kB; lsn=0/20521B0, lsn redo=0/2052178
2024-11-14 16:00:00.751 MSK [28388] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:00:00.751 MSK [28388] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:00:00.751 MSK [28388] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° РњРёС…Р°Р№Р»РѕРІРЅР°', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:00:13.836 MSK [24772] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:00:13.836 MSK [24772] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:00:13.836 MSK [24772] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° РњРёС…Р°Р№Р»РѕРІРЅР°', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:00:29.027 MSK [8184] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:00:29.027 MSK [8184] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:00:29.027 MSK [8184] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° РњРёС…Р°Р№Р»РѕРІРЅР°', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:04:10.361 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 16:04:10.692 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.324 сек., синхр.=0.003 сек., всего=0.332 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=4 kB, ожидалось=11 kB; lsn=0/20531D0, lsn redo=0/2053198
2024-11-14 16:04:54.481 MSK [24524] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:04:54.481 MSK [24524] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:04:54.481 MSK [24524] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° РњРёС…Р°Р№Р»РѕРІРЅР°', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:05:04.229 MSK [7028] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:05:04.229 MSK [7028] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:05:04.229 MSK [7028] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° РњРёС…Р°Р№Р»РѕРІРЅР°', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:05:17.186 MSK [20652] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:05:17.186 MSK [20652] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:05:17.186 MSK [20652] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° РњРёС…Р°Р№Р»РѕРІРЅР°', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:07:43.434 MSK [29088] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:07:43.434 MSK [29088] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:07:43.434 MSK [29088] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° РњРёС…Р°Р№Р»РѕРІРЅР°', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:09:10.700 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 16:09:11.031 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.324 сек., синхр.=0.003 сек., всего=0.332 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=4 kB, ожидалось=10 kB; lsn=0/20544F0, lsn redo=0/20544B8
2024-11-14 16:13:37.429 MSK [22296] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:13:37.429 MSK [22296] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:13:37.429 MSK [22296] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:14:10.045 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 16:14:10.374 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.322 сек., синхр.=0.003 сек., всего=0.329 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=4 kB, ожидалось=10 kB; lsn=0/20557C8, lsn redo=0/2055790
2024-11-14 16:20:40.303 MSK [25720] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:20:40.303 MSK [25720] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:20:40.303 MSK [25720] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:20:54.938 MSK [7052] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:20:54.938 MSK [7052] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:20:54.938 MSK [7052] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 16:24:10.388 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 16:24:10.720 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.325 сек., синхр.=0.003 сек., всего=0.333 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=5 kB, ожидалось=9 kB; lsn=0/2056D78, lsn redo=0/2056D40
2024-11-14 16:57:54.726 MSK [23664] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 16:57:54.726 MSK [23664] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 16:57:54.726 MSK [23664] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 18:58:28.973 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 18:58:29.307 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.326 сек., синхр.=0.003 сек., всего=0.334 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=5 kB, ожидалось=9 kB; lsn=0/2058300, lsn redo=0/20582C8
2024-11-14 19:00:09.431 MSK [36524] РћРЁРР‘РљРђ:  INSERT РёР»Рё UPDATE РІ С‚Р°Р±Р»РёС†Рµ "candidates" РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ РІРЅРµС€РЅРµРіРѕ РєР»СЋС‡Р° "candidates_vacancy_id_fkey"
2024-11-14 19:00:09.431 MSK [36524] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ (vacancy_id)=(0) РѕС‚СЃСѓС‚СЃС‚РІСѓРµС‚ РІ С‚Р°Р±Р»РёС†Рµ "vacancies".
2024-11-14 19:00:09.431 MSK [36524] РћРџР•Р РђРўРћР :  INSERT INTO candidates (fio, telegram_id, phone_number, vacancy_id, first_interview_questions, second_interview_questions, test_task) VALUES ('РРІР°РЅРѕРІР° Р•РєР°С‚РµСЂРёРЅР° ', '6539550554', '', 0, '', '', '') RETURNING candidates.id
2024-11-14 19:03:28.308 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 19:03:28.640 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.324 сек., синхр.=0.003 сек., всего=0.332 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=5 kB, ожидалось=8 kB; lsn=0/2059980, lsn redo=0/2059948
2024-11-14 20:03:28.768 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 20:03:28.881 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 2 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.106 сек., синхр.=0.002 сек., всего=0.113 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=4 kB, ожидалось=8 kB; lsn=0/205ACD8, lsn redo=0/205ACA0
2024-11-14 20:08:28.890 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 20:08:29.001 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 2 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.105 сек., синхр.=0.002 сек., всего=0.112 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=5 kB, ожидалось=8 kB; lsn=0/205C150, lsn redo=0/205C118
2024-11-14 20:43:28.057 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 20:43:28.384 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.320 сек., синхр.=0.003 сек., всего=0.327 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=6 kB, ожидалось=8 kB; lsn=0/205DA28, lsn redo=0/205D9F0
2024-11-14 20:48:28.385 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 20:48:28.712 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.319 сек., синхр.=0.003 сек., всего=0.327 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=6 kB, ожидалось=7 kB; lsn=0/205F608, lsn redo=0/205F5D0
2024-11-14 20:53:28.721 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-14 20:53:29.049 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.321 сек., синхр.=0.003 сек., всего=0.328 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=6 kB, ожидалось=7 kB; lsn=0/20611A0, lsn redo=0/2061168
2024-11-14 23:02:42.480 MSK [15432] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.481 MSK [35632] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.481 MSK [35632] РЎРћРћР‘Р©Р•РќРР•:  РЅРµРѕР¶РёРґР°РЅРЅС‹Р№ РѕР±СЂС‹РІ СЃРѕРµРґРёРЅРµРЅРёСЏ СЃ РєР»РёРµРЅС‚РѕРј РїСЂРё РѕС‚РєСЂС‹С‚РѕР№ С‚СЂР°РЅР·Р°РєС†РёРё
