2024-10-22 15:08:44.437 MSK [10316] СООБЩЕНИЕ:  система БД была выключена: 2024-10-22 15:08:04 MSK
2024-10-22 20:48:45.003 MSK [10300] СООБЩЕНИЕ:  начата контрольная точка: time
2024-10-22 20:48:45.784 MSK [10300] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.772 сек., синхр.=0.005 сек., всего=0.782 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=8 kB, ожидалось=9 kB; lsn=0/1F6EC70, lsn redo=0/1F6EC38
2024-10-22 20:50:55.800 MSK [2716] РћРЁРР‘РљРђ:  РїРѕРІС‚РѕСЂСЏСЋС‰РµРµСЃСЏ Р·РЅР°С‡РµРЅРёРµ РєР»СЋС‡Р° РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ СѓРЅРёРєР°Р»СЊРЅРѕСЃС‚Рё "candidate_portrait_vacancy_id_key"
2024-10-22 20:50:55.800 MSK [2716] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ "(vacancy_id)=(21)" СѓР¶Рµ СЃСѓС‰РµСЃС‚РІСѓРµС‚.
2024-10-22 20:50:55.800 MSK [2716] РћРџР•Р РђРўРћР :  INSERT INTO candidate_portrait (vacancy_id, ideal_candidate, demographics, qualities, skills) VALUES (21, 'РЎР°РјРѕСЃС‚РѕСЏС‚РµР»СЊРЅС‹Р№', 'РћС‚ 20 Р»РµС‚, РѕРїС‹С‚ СЂР°Р±РѕС‚С‹ РѕС‚ 2 Р»РµС‚', 'РћР±СѓС‡Р°РµРјРѕСЃС‚СЊ', 'РџРёС‚РѕРЅ, Р”Р¶Р°РЅРіРѕ') RETURNING candidate_portrait.id
2024-10-22 20:53:45.798 MSK [10300] СООБЩЕНИЕ:  начата контрольная точка: time
2024-10-22 20:53:46.580 MSK [10300] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.771 сек., синхр.=0.005 сек., всего=0.782 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=10 kB, ожидалось=10 kB; lsn=0/1F71820, lsn redo=0/1F717E8
2024-10-22 21:03:45.596 MSK [10300] СООБЩЕНИЕ:  начата контрольная точка: time
2024-10-22 21:03:46.384 MSK [10300] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.778 сек., синхр.=0.005 сек., всего=0.789 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=13 kB, ожидалось=13 kB; lsn=0/1F74DE8, lsn redo=0/1F74DB0
2024-10-22 21:13:45.393 MSK [10300] СООБЩЕНИЕ:  начата контрольная точка: time
2024-10-22 21:13:46.400 MSK [10300] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 10 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.995 сек., синхр.=0.006 сек., всего=1.007 сек.; синхронизировано_файлов=9, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=15 kB, ожидалось=15 kB; lsn=0/1F78C70, lsn redo=0/1F78C38
2024-10-22 21:18:45.411 MSK [10300] СООБЩЕНИЕ:  начата контрольная точка: time
2024-10-22 21:18:46.305 MSK [10300] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 9 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.884 сек., синхр.=0.005 сек., всего=0.895 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=19 kB, ожидалось=19 kB; lsn=0/1F7D9E8, lsn redo=0/1F7D9B0
2024-10-23 07:47:35.960 MSK [16544] РћРЁРР‘РљРђ:  РїРѕРІС‚РѕСЂСЏСЋС‰РµРµСЃСЏ Р·РЅР°С‡РµРЅРёРµ РєР»СЋС‡Р° РЅР°СЂСѓС€Р°РµС‚ РѕРіСЂР°РЅРёС‡РµРЅРёРµ СѓРЅРёРєР°Р»СЊРЅРѕСЃС‚Рё "candidate_portrait_vacancy_id_key"
2024-10-23 07:47:35.960 MSK [16544] РџРћР”Р РћР‘РќРћРЎРўР:  РљР»СЋС‡ "(vacancy_id)=(28)" СѓР¶Рµ СЃСѓС‰РµСЃС‚РІСѓРµС‚.
2024-10-23 07:47:35.960 MSK [16544] РћРџР•Р РђРўРћР :  INSERT INTO candidate_portrait (vacancy_id, ideal_candidate, demographics, qualities, skills) VALUES (28, 'РЅРµ Р·РЅР°СЋ', 'РЅРµ Р·РЅР°СЋ', 'РЅРµ Р·РЅР°СЋ', 'РЅРµ Р·РЅР°СЋ') RETURNING candidate_portrait.id
2024-10-23 07:47:42.379 MSK [10300] СООБЩЕНИЕ:  начата контрольная точка: time
2024-10-23 07:47:43.163 MSK [10300] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.774 сек., синхр.=0.005 сек., всего=0.784 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=14 kB, ожидалось=18 kB; lsn=0/1F814E8, lsn redo=0/1F814B0
2024-10-23 07:52:42.171 MSK [10300] СООБЩЕНИЕ:  начата контрольная точка: time
2024-10-23 07:52:43.176 MSK [10300] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 10 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.996 сек., синхр.=0.005 сек., всего=1.006 сек.; синхронизировано_файлов=9, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=16 kB, ожидалось=18 kB; lsn=0/1F85680, lsn redo=0/1F85648
